class_id, class_name, confidence
40, Bentley Arnage Sedan 2009, 0.9810109734535217
169, Nissan NV Passenger Van 2012, 0.9998431205749512
129, Honda Accord Sedan 2012, 0.9999916553497314
16, Audi V8 Sedan 1994, 0.9999977350234985
108, Ford Freestar Minivan 2007, 0.9999974966049194
196, smart fortwo Convertible 2012, 0.9999681711196899
68, Chevrolet TrailBlazer SS 2009, 0.9999303817749023
58, Chevrolet Traverse SUV 2012, 0.9999946355819702
174, Ram C/V Cargo Van Minivan 2012, 0.7954710125923157
6, Acura Integra Type R 2001, 0.9999891519546509
43, Bentley Continental GT Coupe 2007, 0.999976634979248
127, Honda Odyssey Minivan 2007, 0.9999788999557495
89, Dodge Journey SUV 2012, 0.9999891519546509
153, Lamborghini Diablo Coupe 2001, 0.7831475734710693
183, Suzuki SX4 Hatchback 2012, 0.9999831914901733
1, AM General Hummer SUV 2000, 0.997184693813324
53, Cadillac Escalade EXT Crew Cab 2007, 0.9964460730552673
185, Tesla Model S Sedan 2012, 0.9401558041572571
125, HUMMER H2 SUT Crew Cab 2009, 0.9999617338180542
28, BMW 1 Series Coupe 2012, 0.9977439641952515
47, Buick Regal GS 2012, 0.9998657703399658
86, Dodge Ram Pickup 3500 Crew Cab 2010, 0.9810693264007568
19, Audi TT Hatchback 2011, 0.9416450262069702
46, Bugatti Veyron 16.4 Coupe 2009, 0.5719800591468811
57, Chevrolet Corvette Ron Fellows Edition Z06 2007, 0.9941754937171936
111, Ford Ranger SuperCab 2011, 0.9999997615814209
149, Jeep Compass SUV 2012, 0.999997615814209
146, Jeep Wrangler SUV 2012, 0.9999275207519531
162, Mercedes-Benz C-Class Sedan 2012, 0.9627323746681213
31, BMW 6 Series Convertible 2007, 0.5339527726173401
160, McLaren MP4-12C Coupe 2012, 1.0
163, Mercedes-Benz SL-Class Coupe 2009, 0.9990732669830322
75, Chevrolet Silverado 1500 Regular Cab 2012, 0.6807871460914612
2, Acura RL Sedan 2012, 0.9784008264541626
58, Chevrolet Traverse SUV 2012, 0.9998793601989746
107, Ford Mustang Convertible 2007, 0.999377429485321
165, Mercedes-Benz S-Class Sedan 2012, 0.9999170303344727
159, Mazda Tribute SUV 2011, 0.9999759197235107
111, Ford Ranger SuperCab 2011, 0.9670671224594116
39, Bentley Continental Supersports Conv. Convertible 2012, 0.9958202838897705
123, Geo Metro Convertible 1993, 0.9999727010726929
64, Chevrolet Express Cargo Van 2007, 0.6403906345367432
168, Nissan Leaf Hatchback 2012, 0.9998998641967773
120, GMC Yukon Hybrid SUV 2012, 0.9995020627975464
18, Audi 100 Wagon 1994, 0.9800800681114197
76, Chrysler Aspen SUV 2009, 0.9999094009399414
125, HUMMER H2 SUT Crew Cab 2009, 0.998405396938324
77, Chrysler Sebring Convertible 2010, 0.9999748468399048
7, Acura ZDX Hatchback 2012, 0.9962605834007263
63, Chevrolet Sonic Sedan 2012, 0.9955574870109558
115, Ford Focus Sedan 2007, 0.9998487234115601
84, Dodge Caliber Wagon 2007, 0.9994146823883057
111, Ford Ranger SuperCab 2011, 0.995196521282196
25, Audi TT RS Coupe 2012, 0.9785974621772766
10, Aston Martin Virage Convertible 2012, 0.7793455123901367
94, Dodge Durango SUV 2012, 0.9999867677688599
134, Hyundai Sonata Hybrid Sedan 2012, 0.9999861717224121
174, Ram C/V Cargo Van Minivan 2012, 0.9994713664054871
119, GMC Savana Van 2012, 0.46260184049606323
105, Fisker Karma Sedan 2012, 0.9999957084655762
75, Chevrolet Silverado 1500 Regular Cab 2012, 0.5160995125770569
54, Chevrolet Silverado 1500 Hybrid Crew Cab 2012, 0.9998546838760376
183, Suzuki SX4 Hatchback 2012, 0.998792290687561
182, Suzuki Kizashi Sedan 2012, 0.9723342061042786
90, Dodge Dakota Crew Cab 2010, 0.9927774667739868
176, Rolls-Royce Ghost Sedan 2012, 0.8757593631744385
172, Plymouth Neon Coupe 1999, 0.9999899864196777
66, Chevrolet Cobalt SS 2010, 0.9868937730789185
96, Dodge Charger Sedan 2012, 0.9978139400482178
143, Isuzu Ascender SUV 2008, 0.9999995231628418
121, GMC Acadia SUV 2012, 0.9999821186065674
114, Ford F-150 Regular Cab 2007, 0.9999692440032959
146, Jeep Wrangler SUV 2012, 0.9991381168365479
170, Nissan Juke Hatchback 2012, 0.9998626708984375
121, GMC Acadia SUV 2012, 0.9999990463256836
94, Dodge Durango SUV 2012, 0.9999980926513672
112, Ford GT Coupe 2006, 0.9998571872711182
156, Lincoln Town Car Sedan 2011, 0.9999492168426514
62, Chevrolet Tahoe Hybrid SUV 2012, 0.8817026615142822
137, Hyundai Genesis Sedan 2012, 0.9999998807907104
123, Geo Metro Convertible 1993, 0.9983874559402466
129, Honda Accord Sedan 2012, 0.9999414682388306
118, GMC Terrain SUV 2012, 0.992961585521698
174, Ram C/V Cargo Van Minivan 2012, 0.999745786190033
114, Ford F-150 Regular Cab 2007, 0.9996829032897949
62, Chevrolet Tahoe Hybrid SUV 2012, 0.8464710116386414
126, Honda Odyssey Minivan 2012, 0.9999998807907104
37, BMW X3 SUV 2012, 0.9991175532341003
131, Hyundai Santa Fe SUV 2012, 0.9697384238243103
87, Dodge Ram Pickup 3500 Quad Cab 2009, 0.999998927116394
143, Isuzu Ascender SUV 2008, 0.9999964237213135
32, BMW X5 SUV 2007, 0.9999911785125732
97, Dodge Charger SRT-8 2009, 0.540313720703125
96, Dodge Charger Sedan 2012, 0.9997647404670715
66, Chevrolet Cobalt SS 2010, 0.9999327659606934
55, Chevrolet Corvette Convertible 2012, 0.8833664059638977
141, Infiniti G Coupe IPL 2012, 0.9997268319129944
13, Audi A5 Coupe 2012, 0.9999992847442627
131, Hyundai Santa Fe SUV 2012, 0.9999980926513672
8, Aston Martin V8 Vantage Convertible 2012, 0.8796648383140564
92, Dodge Magnum Wagon 2008, 0.999997615814209
73, Chevrolet Malibu Sedan 2007, 0.9777683615684509
179, Spyker C8 Convertible 2009, 0.6925938129425049
144, Jaguar XK XKR 2012, 0.9996147155761719
130, Hyundai Veloster Hatchback 2012, 0.9397245645523071
13, Audi A5 Coupe 2012, 0.9998331069946289
12, Audi RS 4 Convertible 2008, 0.9999710321426392
96, Dodge Charger Sedan 2012, 0.9559993147850037
158, Maybach Landaulet Convertible 2012, 0.9999829530715942
9, Aston Martin V8 Vantage Coupe 2012, 0.9927656650543213
43, Bentley Continental GT Coupe 2007, 0.6694187521934509
116, Ford E-Series Wagon Van 2012, 0.9998162388801575
92, Dodge Magnum Wagon 2008, 0.9614892601966858
58, Chevrolet Traverse SUV 2012, 1.0
24, Audi S4 Sedan 2007, 0.46164757013320923
43, Bentley Continental GT Coupe 2007, 0.7152888178825378
151, Lamborghini Aventador Coupe 2012, 0.9998568296432495
144, Jaguar XK XKR 2012, 0.9943262934684753
97, Dodge Charger SRT-8 2009, 0.9998192191123962
160, McLaren MP4-12C Coupe 2012, 0.9999964237213135
28, BMW 1 Series Coupe 2012, 0.9986061453819275
112, Ford GT Coupe 2006, 0.9999990463256836
167, Mitsubishi Lancer Sedan 2012, 0.9843928217887878
167, Mitsubishi Lancer Sedan 2012, 0.986513078212738
46, Bugatti Veyron 16.4 Coupe 2009, 0.9703360795974731
195, Volvo XC90 SUV 2007, 0.9990515112876892
189, Toyota 4Runner SUV 2012, 0.9996312856674194
165, Mercedes-Benz S-Class Sedan 2012, 0.999728262424469
23, Audi S4 Sedan 2012, 0.7199240326881409
15, Audi R8 Coupe 2012, 0.9999493360519409
124, HUMMER H3T Crew Cab 2010, 0.9995404481887817
151, Lamborghini Aventador Coupe 2012, 0.9999996423721313
95, Dodge Durango SUV 2007, 0.9996435642242432
110, Ford Edge SUV 2012, 0.9713490009307861
20, Audi S6 Sedan 2011, 0.9978322386741638
89, Dodge Journey SUV 2012, 0.9870529770851135
13, Audi A5 Coupe 2012, 0.9999752044677734
137, Hyundai Genesis Sedan 2012, 0.999995231628418
114, Ford F-150 Regular Cab 2007, 0.9431898593902588
183, Suzuki SX4 Hatchback 2012, 0.9953664541244507
122, GMC Canyon Extended Cab 2012, 0.9998098015785217
17, Audi 100 Sedan 1994, 0.9989904761314392
73, Chevrolet Malibu Sedan 2007, 0.9999251365661621
118, GMC Terrain SUV 2012, 0.995018482208252
192, Volkswagen Beetle Hatchback 2012, 0.9933027029037476
145, Jeep Patriot SUV 2012, 0.9998538494110107
132, Hyundai Tucson SUV 2012, 0.9999921321868896
141, Infiniti G Coupe IPL 2012, 0.9999692440032959
32, BMW X5 SUV 2007, 0.9999984502792358
139, Hyundai Elantra Touring Hatchback 2012, 0.8612692952156067
9, Aston Martin V8 Vantage Coupe 2012, 0.9269111752510071
43, Bentley Continental GT Coupe 2007, 0.9999598264694214
37, BMW X3 SUV 2012, 0.9999803304672241
68, Chevrolet TrailBlazer SS 2009, 0.9999960660934448
154, Land Rover Range Rover SUV 2012, 0.9987533092498779
106, Ford F-450 Super Duty Crew Cab 2012, 0.9999971389770508
109, Ford Expedition EL SUV 2009, 0.9999302625656128
96, Dodge Charger Sedan 2012, 0.9999834299087524
154, Land Rover Range Rover SUV 2012, 0.9999992847442627
194, Volvo 240 Sedan 1993, 0.9999997615814209
192, Volkswagen Beetle Hatchback 2012, 0.9999876022338867
71, Chevrolet Express Van 2007, 0.9775026440620422
23, Audi S4 Sedan 2012, 0.9621474742889404
87, Dodge Ram Pickup 3500 Quad Cab 2009, 0.9999995231628418
161, Mercedes-Benz 300-Class Convertible 1993, 0.9998722076416016
12, Audi RS 4 Convertible 2008, 0.9999370574951172
131, Hyundai Santa Fe SUV 2012, 0.9998971223831177
115, Ford Focus Sedan 2007, 0.995366096496582
151, Lamborghini Aventador Coupe 2012, 0.9873977303504944
82, Daewoo Nubira Wagon 2002, 0.998532772064209
148, Jeep Grand Cherokee SUV 2012, 0.9981635212898254
25, Audi TT RS Coupe 2012, 0.9638053178787231
72, Chevrolet Monte Carlo Coupe 2007, 0.931835412979126
145, Jeep Patriot SUV 2012, 0.9819601774215698
190, Volkswagen Golf Hatchback 2012, 0.9999970197677612
128, Honda Accord Coupe 2012, 0.9997538924217224
66, Chevrolet Cobalt SS 2010, 0.9999632835388184
113, Ford F-150 Regular Cab 2012, 0.9999854564666748
66, Chevrolet Cobalt SS 2010, 0.6595624685287476
157, MINI Cooper Roadster Convertible 2012, 0.9768771529197693
153, Lamborghini Diablo Coupe 2001, 0.6379930377006531
118, GMC Terrain SUV 2012, 0.9999982118606567
51, Cadillac CTS-V Sedan 2012, 0.999263346195221
13, Audi A5 Coupe 2012, 0.9914763569831848
160, McLaren MP4-12C Coupe 2012, 0.9997679591178894
17, Audi 100 Sedan 1994, 0.8916603922843933
57, Chevrolet Corvette Ron Fellows Edition Z06 2007, 0.9999591112136841
92, Dodge Magnum Wagon 2008, 0.9415600299835205
9, Aston Martin V8 Vantage Coupe 2012, 0.5128389596939087
12, Audi RS 4 Convertible 2008, 0.9980921149253845
87, Dodge Ram Pickup 3500 Quad Cab 2009, 0.732483446598053
51, Cadillac CTS-V Sedan 2012, 0.9998396635055542
163, Mercedes-Benz SL-Class Coupe 2009, 0.9999955892562866
44, Bentley Continental Flying Spur Sedan 2007, 0.5634534358978271
100, FIAT 500 Convertible 2012, 0.99972003698349
104, Ferrari 458 Italia Coupe 2012, 0.9983360171318054
50, Buick Enclave SUV 2012, 0.8928448557853699
173, Porsche Panamera Sedan 2012, 0.7974390983581543
77, Chrysler Sebring Convertible 2010, 0.9998747110366821
130, Hyundai Veloster Hatchback 2012, 0.9972646236419678
104, Ferrari 458 Italia Coupe 2012, 0.9952805638313293
138, Hyundai Sonata Sedan 2012, 0.9999923706054688
110, Ford Edge SUV 2012, 0.9958468079566956
1, AM General Hummer SUV 2000, 0.9996090531349182
3, Acura TL Sedan 2012, 0.9316034317016602
112, Ford GT Coupe 2006, 0.9998828172683716
58, Chevrolet Traverse SUV 2012, 0.9899735450744629
147, Jeep Liberty SUV 2012, 0.9816989898681641
160, McLaren MP4-12C Coupe 2012, 0.9999988079071045
106, Ford F-450 Super Duty Crew Cab 2012, 0.6628862023353577
32, BMW X5 SUV 2007, 0.999383807182312
65, Chevrolet Avalanche Crew Cab 2012, 0.9992749094963074
17, Audi 100 Sedan 1994, 0.9136743545532227
193, Volvo C30 Hatchback 2012, 0.9985784292221069
95, Dodge Durango SUV 2007, 0.9480430483818054
1, AM General Hummer SUV 2000, 0.9999979734420776
164, Mercedes-Benz E-Class Sedan 2012, 0.996597945690155
97, Dodge Charger SRT-8 2009, 0.9999369382858276
93, Dodge Challenger SRT8 2011, 0.9993045330047607
122, GMC Canyon Extended Cab 2012, 0.9999991655349731
148, Jeep Grand Cherokee SUV 2012, 0.792631983757019
2, Acura RL Sedan 2012, 0.9997739195823669
152, Lamborghini Gallardo LP 570-4 Superleggera 2012, 0.9999977350234985
66, Chevrolet Cobalt SS 2010, 0.9999940395355225
119, GMC Savana Van 2012, 0.9999376535415649
117, Ford Fiesta Sedan 2012, 0.9985640645027161
88, Dodge Sprinter Cargo Van 2009, 0.7951052784919739
53, Cadillac Escalade EXT Crew Cab 2007, 0.9999988079071045
110, Ford Edge SUV 2012, 0.9958613514900208
28, BMW 1 Series Coupe 2012, 0.9998558759689331
10, Aston Martin Virage Convertible 2012, 0.9953413009643555
91, Dodge Dakota Club Cab 2007, 0.9999979734420776
180, Spyker C8 Coupe 2009, 0.9994587302207947
36, BMW M6 Convertible 2010, 0.995530903339386
54, Chevrolet Silverado 1500 Hybrid Crew Cab 2012, 0.996204674243927
37, BMW X3 SUV 2012, 0.9998047947883606
16, Audi V8 Sedan 1994, 0.7325719594955444
57, Chevrolet Corvette Ron Fellows Edition Z06 2007, 0.9959176182746887
163, Mercedes-Benz SL-Class Coupe 2009, 0.9986503720283508
167, Mitsubishi Lancer Sedan 2012, 0.9999998807907104
93, Dodge Challenger SRT8 2011, 0.9999974966049194
42, Bentley Continental GT Coupe 2012, 0.4487934708595276
91, Dodge Dakota Club Cab 2007, 0.9995463490486145
8, Aston Martin V8 Vantage Convertible 2012, 0.9999004602432251
29, BMW 3 Series Sedan 2012, 0.9961001873016357
160, McLaren MP4-12C Coupe 2012, 1.0
148, Jeep Grand Cherokee SUV 2012, 0.9998502731323242
27, BMW 1 Series Convertible 2012, 0.9996471405029297
29, BMW 3 Series Sedan 2012, 0.9997145533561707
166, Mercedes-Benz Sprinter Van 2012, 0.8363668322563171
108, Ford Freestar Minivan 2007, 0.9944211840629578
8, Aston Martin V8 Vantage Convertible 2012, 0.964368999004364
127, Honda Odyssey Minivan 2007, 0.9999985694885254
120, GMC Yukon Hybrid SUV 2012, 0.9986329674720764
36, BMW M6 Convertible 2010, 0.9996115565299988
71, Chevrolet Express Van 2007, 0.8878076076507568
19, Audi TT Hatchback 2011, 0.7440853714942932
113, Ford F-150 Regular Cab 2012, 0.9896251559257507
165, Mercedes-Benz S-Class Sedan 2012, 0.9813055396080017
29, BMW 3 Series Sedan 2012, 0.9998156428337097
44, Bentley Continental Flying Spur Sedan 2007, 0.9998635053634644
14, Audi TTS Coupe 2012, 0.9889031052589417
130, Hyundai Veloster Hatchback 2012, 0.9999836683273315
63, Chevrolet Sonic Sedan 2012, 0.9999746084213257
162, Mercedes-Benz C-Class Sedan 2012, 0.9999939203262329
1, AM General Hummer SUV 2000, 0.9999985694885254
80, Chrysler Crossfire Convertible 2008, 0.9999918937683105
150, Lamborghini Reventon Coupe 2008, 0.9999510049819946
39, Bentley Continental Supersports Conv. Convertible 2012, 0.9938614368438721
151, Lamborghini Aventador Coupe 2012, 0.9622918367385864
107, Ford Mustang Convertible 2007, 0.9999984502792358
150, Lamborghini Reventon Coupe 2008, 0.8499823808670044
155, Land Rover LR2 SUV 2012, 0.9999982118606567
155, Land Rover LR2 SUV 2012, 0.9995755553245544
117, Ford Fiesta Sedan 2012, 0.9999948740005493
169, Nissan NV Passenger Van 2012, 0.992326021194458
168, Nissan Leaf Hatchback 2012, 0.9999977350234985
106, Ford F-450 Super Duty Crew Cab 2012, 0.9999935626983643
119, GMC Savana Van 2012, 0.9999836683273315
15, Audi R8 Coupe 2012, 0.9998195767402649
45, Bugatti Veyron 16.4 Convertible 2009, 0.7656415104866028
59, Chevrolet Camaro Convertible 2012, 0.9999904632568359
93, Dodge Challenger SRT8 2011, 0.9999653100967407
64, Chevrolet Express Cargo Van 2007, 0.9677581787109375
22, Audi S5 Coupe 2012, 0.9439467191696167
66, Chevrolet Cobalt SS 2010, 0.9994256496429443
79, Chrysler 300 SRT-8 2010, 0.9948091506958008
105, Fisker Karma Sedan 2012, 0.9999899864196777
182, Suzuki Kizashi Sedan 2012, 0.9999754428863525
193, Volvo C30 Hatchback 2012, 0.9624733924865723
143, Isuzu Ascender SUV 2008, 0.9998918771743774
78, Chrysler Town and Country Minivan 2012, 0.9912900924682617
52, Cadillac SRX SUV 2012, 0.9999703168869019
177, Rolls-Royce Phantom Sedan 2012, 0.8990771174430847
140, Hyundai Azera Sedan 2012, 0.9999967813491821
112, Ford GT Coupe 2006, 0.839881181716919
183, Suzuki SX4 Hatchback 2012, 0.9999979734420776
78, Chrysler Town and Country Minivan 2012, 0.9999376535415649
190, Volkswagen Golf Hatchback 2012, 0.9998538494110107
18, Audi 100 Wagon 1994, 0.9716782569885254
21, Audi S5 Convertible 2012, 0.999480664730072
24, Audi S4 Sedan 2007, 0.49090132117271423
195, Volvo XC90 SUV 2007, 0.9999994039535522
70, Chevrolet Silverado 1500 Classic Extended Cab 2007, 0.9996752738952637
8, Aston Martin V8 Vantage Convertible 2012, 0.5262609124183655
90, Dodge Dakota Crew Cab 2010, 0.99998939037323
176, Rolls-Royce Ghost Sedan 2012, 0.752862811088562
34, BMW M3 Coupe 2012, 0.9997480511665344
98, Eagle Talon Hatchback 1998, 0.9994650483131409
123, Geo Metro Convertible 1993, 0.9997307658195496
93, Dodge Challenger SRT8 2011, 0.999763548374176
97, Dodge Charger SRT-8 2009, 0.9997597336769104
164, Mercedes-Benz E-Class Sedan 2012, 0.9956205487251282
90, Dodge Dakota Crew Cab 2010, 0.9991422891616821
122, GMC Canyon Extended Cab 2012, 0.9999964237213135
161, Mercedes-Benz 300-Class Convertible 1993, 0.9916507601737976
187, Toyota Camry Sedan 2012, 0.9999833106994629
34, BMW M3 Coupe 2012, 0.9983406066894531
131, Hyundai Santa Fe SUV 2012, 0.9999984502792358
139, Hyundai Elantra Touring Hatchback 2012, 0.9999911785125732
58, Chevrolet Traverse SUV 2012, 0.9999914169311523
102, Ferrari California Convertible 2012, 0.9989801049232483
88, Dodge Sprinter Cargo Van 2009, 0.9925839900970459
168, Nissan Leaf Hatchback 2012, 0.9999610185623169
82, Daewoo Nubira Wagon 2002, 0.7370350360870361
113, Ford F-150 Regular Cab 2012, 0.999985933303833
179, Spyker C8 Convertible 2009, 0.999808132648468
48, Buick Rainier SUV 2007, 0.9999934434890747
53, Cadillac Escalade EXT Crew Cab 2007, 0.9947651624679565
168, Nissan Leaf Hatchback 2012, 0.9999939203262329
117, Ford Fiesta Sedan 2012, 0.9999852180480957
145, Jeep Patriot SUV 2012, 0.9998407363891602
19, Audi TT Hatchback 2011, 0.5290650725364685
191, Volkswagen Golf Hatchback 1991, 0.9993999004364014
24, Audi S4 Sedan 2007, 0.9954193830490112
154, Land Rover Range Rover SUV 2012, 0.9998254179954529
150, Lamborghini Reventon Coupe 2008, 0.9999897480010986
190, Volkswagen Golf Hatchback 2012, 0.9948679208755493
74, Chevrolet Silverado 1500 Extended Cab 2012, 0.9123357534408569
82, Daewoo Nubira Wagon 2002, 0.9992914199829102
80, Chrysler Crossfire Convertible 2008, 0.9999998807907104
75, Chevrolet Silverado 1500 Regular Cab 2012, 0.6748496294021606
147, Jeep Liberty SUV 2012, 0.9999507665634155
13, Audi A5 Coupe 2012, 0.9988834261894226
184, Suzuki SX4 Sedan 2012, 0.9984385371208191
128, Honda Accord Coupe 2012, 0.9996477365493774
51, Cadillac CTS-V Sedan 2012, 0.9999397993087769
168, Nissan Leaf Hatchback 2012, 0.9999908208847046
85, Dodge Caravan Minivan 1997, 0.9996508359909058
72, Chevrolet Monte Carlo Coupe 2007, 0.9999639987945557
78, Chrysler Town and Country Minivan 2012, 0.7204882502555847
91, Dodge Dakota Club Cab 2007, 0.9999709129333496
161, Mercedes-Benz 300-Class Convertible 1993, 0.4146294891834259
134, Hyundai Sonata Hybrid Sedan 2012, 0.9992282390594482
13, Audi A5 Coupe 2012, 0.9991487264633179
175, Rolls-Royce Phantom Drophead Coupe Convertible 2012, 0.9571141600608826
122, GMC Canyon Extended Cab 2012, 0.9940654039382935
111, Ford Ranger SuperCab 2011, 0.5467138886451721
8, Aston Martin V8 Vantage Convertible 2012, 0.9919853210449219
143, Isuzu Ascender SUV 2008, 0.9999966621398926
91, Dodge Dakota Club Cab 2007, 0.9999845027923584
109, Ford Expedition EL SUV 2009, 0.998837411403656
195, Volvo XC90 SUV 2007, 0.995435893535614
27, BMW 1 Series Convertible 2012, 0.997246503829956
193, Volvo C30 Hatchback 2012, 0.9982889294624329
146, Jeep Wrangler SUV 2012, 1.0
5, Acura TSX Sedan 2012, 0.9774266481399536
138, Hyundai Sonata Sedan 2012, 0.9998311996459961
177, Rolls-Royce Phantom Sedan 2012, 0.9766372442245483
170, Nissan Juke Hatchback 2012, 0.9999985694885254
82, Daewoo Nubira Wagon 2002, 0.9999620914459229
35, BMW M5 Sedan 2010, 0.999995231628418
8, Aston Martin V8 Vantage Convertible 2012, 0.9562070965766907
38, BMW Z4 Convertible 2012, 0.9999244213104248
23, Audi S4 Sedan 2012, 0.29012274742126465
193, Volvo C30 Hatchback 2012, 0.9999948740005493
75, Chevrolet Silverado 1500 Regular Cab 2012, 0.4669678807258606
89, Dodge Journey SUV 2012, 0.9774110913276672
190, Volkswagen Golf Hatchback 2012, 0.9999963045120239
139, Hyundai Elantra Touring Hatchback 2012, 0.9999978542327881
146, Jeep Wrangler SUV 2012, 0.9999405145645142
127, Honda Odyssey Minivan 2007, 0.9943487048149109
92, Dodge Magnum Wagon 2008, 0.9925317168235779
50, Buick Enclave SUV 2012, 0.9981446266174316
105, Fisker Karma Sedan 2012, 0.9993405938148499
31, BMW 6 Series Convertible 2007, 0.6757835745811462
78, Chrysler Town and Country Minivan 2012, 0.9998406171798706
38, BMW Z4 Convertible 2012, 0.9999990463256836
23, Audi S4 Sedan 2012, 0.9983543157577515
116, Ford E-Series Wagon Van 2012, 0.9989559650421143
46, Bugatti Veyron 16.4 Coupe 2009, 0.9968798160552979
147, Jeep Liberty SUV 2012, 0.9980570673942566
131, Hyundai Santa Fe SUV 2012, 0.9999985694885254
29, BMW 3 Series Sedan 2012, 0.985378623008728
189, Toyota 4Runner SUV 2012, 0.9082503318786621
94, Dodge Durango SUV 2012, 0.9786335229873657
126, Honda Odyssey Minivan 2012, 0.9968664050102234
61, Chevrolet Impala Sedan 2007, 0.9960169196128845
97, Dodge Charger SRT-8 2009, 0.9990960359573364
131, Hyundai Santa Fe SUV 2012, 0.9999961853027344
164, Mercedes-Benz E-Class Sedan 2012, 0.9996337890625
194, Volvo 240 Sedan 1993, 0.999762237071991
175, Rolls-Royce Phantom Drophead Coupe Convertible 2012, 0.5055748820304871
85, Dodge Caravan Minivan 1997, 0.9999587535858154
83, Dodge Caliber Wagon 2012, 0.6829116344451904
40, Bentley Arnage Sedan 2009, 0.7353173494338989
79, Chrysler 300 SRT-8 2010, 0.9995326995849609
91, Dodge Dakota Club Cab 2007, 0.9999850988388062
169, Nissan NV Passenger Van 2012, 0.9999980926513672
161, Mercedes-Benz 300-Class Convertible 1993, 0.9990857839584351
10, Aston Martin Virage Convertible 2012, 0.6509054899215698
107, Ford Mustang Convertible 2007, 0.9999463558197021
84, Dodge Caliber Wagon 2007, 0.9132035970687866
13, Audi A5 Coupe 2012, 0.998071014881134
154, Land Rover Range Rover SUV 2012, 0.9999673366546631
55, Chevrolet Corvette Convertible 2012, 0.8944107890129089
106, Ford F-450 Super Duty Crew Cab 2012, 0.9997201561927795
121, GMC Acadia SUV 2012, 0.9999924898147583
20, Audi S6 Sedan 2011, 0.9992258548736572
103, Ferrari 458 Italia Convertible 2012, 0.9999099969863892
133, Hyundai Veracruz SUV 2012, 0.9893719553947449
73, Chevrolet Malibu Sedan 2007, 0.9973024129867554
35, BMW M5 Sedan 2010, 0.9997783303260803
6, Acura Integra Type R 2001, 0.9854516386985779
7, Acura ZDX Hatchback 2012, 0.9999986886978149
82, Daewoo Nubira Wagon 2002, 0.643616795539856
48, Buick Rainier SUV 2007, 0.9999964237213135
136, Hyundai Accent Sedan 2012, 0.9995166063308716
181, Suzuki Aerio Sedan 2007, 0.9548690915107727
19, Audi TT Hatchback 2011, 0.9972977042198181
32, BMW X5 SUV 2007, 0.9997361302375793
6, Acura Integra Type R 2001, 0.9999086856842041
142, Infiniti QX56 SUV 2011, 0.9892191290855408
161, Mercedes-Benz 300-Class Convertible 1993, 0.9998156428337097
7, Acura ZDX Hatchback 2012, 0.9990553259849548
21, Audi S5 Convertible 2012, 0.9938622713088989
123, Geo Metro Convertible 1993, 0.9999942779541016
121, GMC Acadia SUV 2012, 0.999998927116394
24, Audi S4 Sedan 2007, 0.9980517625808716
170, Nissan Juke Hatchback 2012, 0.999991774559021
102, Ferrari California Convertible 2012, 0.999659538269043
72, Chevrolet Monte Carlo Coupe 2007, 0.9640976786613464
169, Nissan NV Passenger Van 2012, 0.9999854564666748
164, Mercedes-Benz E-Class Sedan 2012, 0.9998056292533875
94, Dodge Durango SUV 2012, 0.9999961853027344
135, Hyundai Elantra Sedan 2007, 0.5942565202713013
167, Mitsubishi Lancer Sedan 2012, 0.9999903440475464
43, Bentley Continental GT Coupe 2007, 0.9994301199913025
155, Land Rover LR2 SUV 2012, 0.999825656414032
60, Chevrolet HHR SS 2010, 0.9999973773956299
50, Buick Enclave SUV 2012, 0.9999394416809082
48, Buick Rainier SUV 2007, 0.6671013832092285
169, Nissan NV Passenger Van 2012, 0.9999899864196777
94, Dodge Durango SUV 2012, 0.9999927282333374
52, Cadillac SRX SUV 2012, 0.9943260550498962
65, Chevrolet Avalanche Crew Cab 2012, 0.9999244213104248
60, Chevrolet HHR SS 2010, 0.13506479561328888
75, Chevrolet Silverado 1500 Regular Cab 2012, 0.9730192422866821
186, Toyota Sequoia SUV 2012, 0.9993442893028259
166, Mercedes-Benz Sprinter Van 2012, 0.9983410835266113
111, Ford Ranger SuperCab 2011, 0.9980922341346741
186, Toyota Sequoia SUV 2012, 0.988090991973877
80, Chrysler Crossfire Convertible 2008, 0.9992421865463257
22, Audi S5 Coupe 2012, 0.5504150390625
60, Chevrolet HHR SS 2010, 0.9999997615814209
47, Buick Regal GS 2012, 0.9992527365684509
119, GMC Savana Van 2012, 0.9999949932098389
98, Eagle Talon Hatchback 1998, 0.9999643564224243
146, Jeep Wrangler SUV 2012, 0.9999556541442871
60, Chevrolet HHR SS 2010, 0.9999997615814209
118, GMC Terrain SUV 2012, 0.9989851117134094
67, Chevrolet Malibu Hybrid Sedan 2010, 0.9942261576652527
137, Hyundai Genesis Sedan 2012, 0.8154588341712952
68, Chevrolet TrailBlazer SS 2009, 0.8200000524520874
102, Ferrari California Convertible 2012, 0.9998664855957031
167, Mitsubishi Lancer Sedan 2012, 0.9938265681266785
92, Dodge Magnum Wagon 2008, 0.9999943971633911
14, Audi TTS Coupe 2012, 0.9574384093284607
52, Cadillac SRX SUV 2012, 0.9999940395355225
92, Dodge Magnum Wagon 2008, 0.9998241066932678
74, Chevrolet Silverado 1500 Extended Cab 2012, 0.8919418454170227
84, Dodge Caliber Wagon 2007, 0.7021940350532532
36, BMW M6 Convertible 2010, 0.9999723434448242
28, BMW 1 Series Coupe 2012, 0.46399688720703125
